Product Name,Total Sales,Average Sales,Order Count,Cluster
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5989.204,544.4730909090908,11,2
"Global Leather Task Chair, Black",1448.839,181.104875,8,0
"Global Leather and Oak Executive Chair, Black",6410.874,801.35925,8,2
Global Low Back Tilter Chair,1746.9540000000002,218.36925000000002,8,0
"Global Manager's Adjustable Task Chair, Storm",2959.208,493.20133333333337,6,0
"Global Push Button Manager's Chair, Indigo",2185.951,242.88344444444445,9,0
"Global Stack Chair with Arms, Black",803.464,114.78057142857143,7,0
"Global Stack Chair without Arms, Black",901.506,128.78657142857142,7,0
Global Super Steno Chair,2389.902,341.41457142857143,7,0
"Global Task Chair, Black",463.099,92.6198,5,0
Global Troy Executive Leather Low-Back Tilter,12975.382,1441.709111111111,9,2
"Global Value Mid-Back Manager's Chair, Gray",1784.077,198.23077777777777,9,0
"Global Value Steno Chair, Gray",2204.862,220.4862,10,0
"Global Wood Trimmed Manager's Task Chair, Khaki",4166.884,297.6345714285714,14,2
Globe Weis Peel & Seel First Class Envelopes,375.73199999999997,53.675999999999995,7,0
Google Nexus 5,3815.788,763.1576,5,0
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2299.75,229.975,10,0
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,158.97,6,0
Grandstream GXP1160 VoIP phone,803.692,133.94866666666667,6,0
Grandstream GXP2100 Mainstream Business Phone,596.6220000000001,149.15550000000002,4,0
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,21.229,8,0
Green Bar Computer Printout Paper,857.376,171.4752,5,0
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",569.24,113.848,5,0
Griffin GC17055 Auxiliary Audio Cable,395.78,65.96333333333332,6,0
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,58.474,3,0
Grip Seal Envelopes,7.072,7.072,1,0
GuestStacker Chair with Chrome Finish Legs,9070.944,1133.868,8,2
HON 5400 Series Task Chairs for Big and Tall,21870.576,2733.822,8,2
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",18374.895,6124.965,3,2
HP Office Paper (20Lb. and 87 Bright),86.84,43.42,2,0
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,26.588,4,0
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",449.97,224.985,2,0
HP Standard 104 key PS/2 Keyboard,275.5,45.916666666666664,6,0
HTC One,1119.888,279.972,4,0
HTC One Mini,2041.038,510.2595,4,0
Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,14.985,2,0
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.868,10.956000000000001,3,0
Hand-Finished Solid Wood Document Frame,260.14799999999997,86.716,3,0
Hanging Personal Folder File,251.2,50.239999999999995,5,0
Harbour Creations 67200 Series Stacking Chairs,1501.8980000000001,187.73725000000002,8,0
Harbour Creations Steel Folding Chair,2389.125,298.640625,8,0
Harmony Air Purifier,1946.7,389.34000000000003,5,0
Harmony HEPA Quiet Air Purifiers,128.7,32.175,4,0
Heavy-Duty E-Z-D Binders,176.74200000000002,22.092750000000002,8,0
Hewlett Packard 310 Color Digital Copier,4199.86,699.9766666666666,6,0
Hewlett Packard 610 Color Digital Copier / Printer,8899.822,1271.403142857143,7,2
Hewlett Packard LaserJet 3310 Copier,18839.686,2354.96075,8,2
Hewlett-Packard 300S Scientific Calculator,131.1,65.55,2,0
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,3040.0,1,2
Hewlett-Packard Deskjet 5550 Printer,597.132,597.132,1,0
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1396.21,698.105,2,0
Hewlett-Packard Deskjet D4360 Printer,447.968,447.968,1,0
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,101.994,1,0
Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,3404.5,1,2
High Speed Automatic Electric Letter Opener,17030.311999999998,5676.770666666666,3,2
High-Back Leather Manager's Chair,4770.633,530.0703333333333,9,2
Holmes 99% HEPA Air Purifier,333.564,83.391,4,0
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,36.815,4,0
Holmes HEPA Air Purifier,239.58,39.93,6,0
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,675.12,1,0
Holmes Odor Grabber,357.616,44.702,8,0
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,37.7655,4,0
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,50.985,4,0
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1383.0810000000001,138.30810000000002,10,0
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,23.772000000000002,2,0
Home/Office Personal File Carts,980.232,140.03314285714285,7,0
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,5282.424,880.404,6,2
Hon 2111 Invitation Series Corner Table,3140.55,785.1375,4,0
Hon 2111 Invitation Series Straight Table,2040.054,291.4362857142857,7,0
"Hon 30"" x 60"" Table with Locking Drawer",1296.028,432.00933333333336,3,0
Hon 4-Shelf Metal Bookcases,1474.308,368.577,4,0
Hon 4060 Series Tables,1231.56,307.89,4,0
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,8430.997,1053.874625,8,2
Hon 4070 Series Pagoda Round Back Stacking Chairs,3980.152,663.3586666666666,6,0
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,7582.374,1263.729,6,2
Hon 5100 Series Wood Tables,5965.09,852.1557142857143,7,2
Hon 61000 Series Interactive Training Tables,582.033,72.754125,8,0
Hon 94000 Series Round Tables,7404.5,1480.9,5,2
Hon Comfortask Task/Swivel Chairs,1686.904,281.15066666666667,6,0
Hon Deluxe Fabric Upholstered Stacking Chairs,2586.1879999999996,646.5469999999999,4,0
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",10637.528,886.4606666666667,12,2
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1268.696,634.348,2,0
Hon Every-Day Chair Series Swivel Task Chairs,967.84,322.61333333333334,3,0
Hon Every-Day Series Multi-Task Chairs,6748.482,674.8482,10,2
Hon GuestStacker Chair,6936.102,770.678,9,2
"Hon Metal Bookcases, Black",1570.0775999999998,314.01552,5,0
"Hon Metal Bookcases, Gray",851.76,425.88,2,0
"Hon Metal Bookcases, Putty",1320.228,264.04560000000004,5,0
Hon Mobius Operator's Chair,2705.7799999999997,541.156,5,0
Hon Multipurpose Stacking Arm Chairs,6584.64,1097.44,6,2
Hon Non-Folding Utility Tables,3775.647,755.1294,5,0
Hon Olson Stacker Chairs,5427.99,1356.9975,4,2
Hon Olson Stacker Stools,5294.456,529.4456,10,2
Hon Pagoda Stacking Chairs,6483.796,1620.949,4,2
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",4334.8275,722.47125,6,2
Hon Racetrack Conference Tables,3963.901,660.6501666666667,6,0
Hon Rectangular Conference Tables,3481.515,870.37875,4,0
Hon Valutask Swivel Chairs,1242.054,310.5135,4,0
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,149.60399999999998,2,0
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3855.1800000000003,1285.0600000000002,3,2
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,8899.24,1271.32,7,2
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.166,440.0553333333333,3,0
Honeywell Quietcare HEPA Air Cleaner,1761.76,293.62666666666667,6,0
Hoover Commercial Lightweight Upright Vacuum,18.096,9.048,2,0
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,341.11733333333336,3,0
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,22.921499999999998,4,0
Hoover Commercial SteamVac,168.392,42.098,4,0
Hoover Portapower Portable Vacuum,61.824,15.456,4,0
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,2.442,4,0
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,11.218,5,0
Hoover Shoulder Vac Commercial Portable Vacuum,5009.48,834.9133333333333,6,2
Hoover Upright Vacuum With Dirt Cup,6832.908,1138.818,6,2
Hoover WindTunnel Plus Canister Vacuum,3051.3,1017.1,3,0
"Hot File 7-Pocket, Floor Stand",8138.232,626.0178461538461,13,2
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,170.3635,4,0
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.308,83.38466666666666,6,0
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.232,197.37199999999999,6,0
"Howard Miller 12"" Round Wall Clock",479.33799999999997,239.66899999999998,2,0
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,393.45,2,0
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,173.678,6,0
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",764.332,152.8664,5,0
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,189.80519999999999,5,0
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,147.2,9,0
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.864,233.8377142857143,7,0
"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,143.865,4,0
Howard Miller Distant Time Traveler Alarm Clock,531.948,88.658,6,0
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,1113.024,1,0
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,20.988,4,0
Hunt Boston Vacuum Mount KS Pencil Sharpener,671.808,134.3616,5,0
"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.9479999999999,161.79479999999998,10,0
Hypercom P1300 Pinpad,957.6,159.6,6,0
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.984,54.2984,10,0
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,350.973,1,0
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",458.504,76.41733333333333,6,0
Ibico Covers for Plastic or Wire Binding Elements,184.0,26.285714285714285,7,0
Ibico EB-19 Dual Function Manual Binding System,3234.913,404.364125,8,0
Ibico EPK-21 Electric Binding System,15875.916000000001,5291.972000000001,3,2
Ibico Hi-Tech Manual Binding System,5398.323,490.7566363636364,11,2
Ibico Ibimaster 300 Manual Binding System,7249.403,1035.6290000000001,7,2
Ibico Laser Imprintable Binding System Covers,1100.4,137.55,8,0
Ibico Plastic Spiral Binding Combs,1100.48,84.65230769230769,13,0
Ibico Plastic and Wire Spiral Binding Combs,208.221,23.135666666666665,9,0
Ibico Presentation Index for Binding Systems,72.038,10.291142857142857,7,0
Ibico Recycled Grain-Textured Covers,86.35,28.78333333333333,3,0
Ibico Recycled Linen-Style Covers,312.48,104.16000000000001,3,0
Ibico Standard Transparent Covers,275.216,30.579555555555558,9,0
Iceberg Mobile Mega Data/Printer Cart,5751.774,718.97175,8,2
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1589.406,264.901,6,0
"Iceberg OfficeWorks 42"" Round Tables",3457.442,493.92028571428574,7,0
Ideal Clamps,58.69199999999999,7.336499999999999,8,0
Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,699.6266666666667,3,0
Imation Bio 8GB USB Flash Drive Imation Corp,2659.84,664.96,4,0
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.152,111.90577777777779,9,0
Imation 30456 USB Flash Drive 8GB,154.56,30.912,5,0
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,467.21999999999997,93.44399999999999,5,0
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,350.20399999999995,116.73466666666666,3,0
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,44.625,8,0
Imation Clip USB flash drive - 8 GB,443.68,63.38285714285714,7,0
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,1926.9360000000001,321.156,6,0
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,148.161,6,0
Imation Swivel Flash Drive USB flash drive - 8 GB,54.57599999999999,27.287999999999997,2,0
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,30.3,15.15,2,0
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,13.649999999999999,4,0
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,40.464,3,0
Innergie mMini Combo Duo USB Travel Charging Kit,746.834,124.47233333333332,6,0
Insertable Tab Indexes For Data Binders,17.49,3.4979999999999998,5,0
Insertable Tab Post Binder Dividers,66.566,8.32075,8,0
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,65.94,3,0
"Iris 3-Drawer Stacking Bin, Black",284.104,94.70133333333332,3,0
Iris Project Case,225.036,37.506,6,0
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",131.72,26.344,5,0
JBL Micro Wireless Portable Bluetooth Speaker,779.87,129.97833333333332,6,0
JM Magazine Binder,204.72400000000002,34.12066666666667,6,0
Jabra BIZ 2300 Duo QD Duo Corded Headset,1727.0639999999999,431.76599999999996,4,0
Jabra SPEAK 410,3158.064,350.89599999999996,9,0
Jabra SPEAK 410 Multidevice Speakerphone,2018.702,672.9006666666667,3,0
Jabra Supreme Plus Driver Edition Headset,2159.82,431.96400000000006,5,0
Jackery Bar Premium Fast-charging Portable Charger,467.22,116.805,4,0
Jawbone JAMBOX Wireless Bluetooth Speaker,2022.272,674.0906666666666,3,0
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.304,405.4608,5,0
Jensen SMPS-640 - speaker phone,496.584,124.146,4,0
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,552.706,138.1765,4,0
Jiffy Padded Mailers with Self-Seal Closure,29.808,29.808,1,0
KI Adjustable-Height Table,4466.661,262.74476470588235,17,2
KI Conference Tables,2140.878,267.60975,8,0
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,42.120000000000005,3,0
Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,355.4845714285714,7,0
Kensington 6 Outlet Guardian Standard Surge Protector,409.6,68.26666666666667,6,0
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,406.08000000000004,2,0
Kensington 6 Outlet SmartSocket Surge Protector,147.528,73.764,2,0
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,498.25600000000003,5,0
Kensington 7 Outlet MasterPiece Power Center,2883.276,576.6551999999999,5,0
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,368.277,4,0
Kensington Expert Mouse Optical USB Trackball for PC or Mac,1690.8220000000001,281.8036666666667,6,0
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,53.641,6,0
Kensington Orbit Wireless Mobile Trackball for PC and Mac,1511.748,377.937,4,0
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,549.89,137.4725,4,0
KeyTronic 6101 Series - Keyboard - Black,360.712,180.356,2,0
KeyTronic E03601U1 - Keyboard - Beige,306.0,61.2,5,0
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,49.343999999999994,3,0
KeyTronic KT800P2 - Keyboard - Black,75.1,25.03333333333333,3,0
Kingston Digital DataTraveler 16GB USB 2.0,477.93,36.76384615384615,13,0
Kingston Digital DataTraveler 32GB USB 2.0,355.95,50.85,7,0
Kingston Digital DataTraveler 64GB USB 2.0,202.68,101.34,2,0
Kingston Digital DataTraveler 8GB USB 2.0,44.03,14.676666666666668,3,0
Kleencut Forged Office Shears by Acme United Corporation,9.568,4.784,2,0
Konftel 250 Conference phone - Charcoal black,2221.596,555.399,4,0
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,319.92,1,0
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,32.7,8,0
LG Electronics Tone+ HBS-730 Bluetooth Headset,499.88399999999996,249.94199999999998,2,0
LG Exalt,1154.326,384.7753333333333,3,0
LG G2,1499.97,1499.97,1,0
LG G3,1803.108,450.777,4,0
Laminate Occasional Tables,2096.168,698.7226666666667,3,0
Large Capacity Hanging Post Binders,276.945,55.388999999999996,5,0
Laser & Ink Jet Business Envelopes,198.462,39.6924,5,0
"Leather Task Chair, Black",864.3100000000001,172.86200000000002,5,0
Lenovo 17-Key USB Numeric Keypad,367.092,73.41839999999999,5,0
"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,355.97249999999997,8,0
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,255.346,9,0
Letter Size Cart,4600.092,575.0115,8,2
Letter Size File,341.41999999999996,170.70999999999998,2,0
Letter Slitter,10.08,5.04,2,0
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,9.177,4,0
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,54.604,4,0
Lexmark 20R1285 X6650 Wireless All-in-One Printer,600.0,300.0,2,0
Lexmark MX611dhe Monochrome Laser Printer,16829.901,4207.47525,4,2
Lexmark MarkNet N8150 Wireless Print Server,723.51,361.755,2,0
Lexmark S315 Color Inkjet Printer,299.97,149.985,2,0
Lexmark X 9575 Professional All-in-One Color Printer,396.0,396.0,1,0
"Lifetime Advantage Folding Chairs, 4/Carton",5212.112,744.5874285714286,7,2
"Linden 10"" Round Wall Clock, Black",253.648,42.27466666666667,6,0
"Linden 12"" Wall Clock With Oak Frame",101.94,101.94,1,0
Lock-Up Easel 'Spel-Binder',704.691,100.67014285714286,7,0
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1409.53,93.96866666666666,15,0
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8,73.97999999999999,10,0
Logitech ClearChat Comfort/USB Headset H390,533.078,88.84633333333333,6,0
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,64.89466666666667,12,0
Logitech G105 Gaming Keyboard,759.936,151.9872,5,0
Logitech G13 Programmable Gameboard with LCD Display,1039.87,259.9675,4,0
Logitech G19 Programmable Gaming Keyboard,4389.246,548.65575,8,2
Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,359.63900000000007,6,0
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1167.854,389.2846666666667,3,0
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1399.8,349.95,4,0
Logitech G600 MMO Gaming Mouse,1375.828,229.30466666666666,6,0
Logitech G602 Wireless Gaming Mouse,1871.766,233.97075,8,0
Logitech G700s Rechargeable Gaming Mouse,2339.766,259.974,9,0
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,170.97,1,0
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,230.9328,5,0
Logitech Keyboard K120,174.24,58.080000000000005,3,0
Logitech M510 Wireless Mouse,239.94,79.98,3,0
Logitech Media Keyboard K200,503.856,125.964,4,0
Logitech Mobile Speakerphone P710e - speaker phone,1916.716,383.34319999999997,5,0
Logitech Trackman Marble Mouse,773.742,85.97133333333333,9,0
Logitech Wireless Anywhere Mouse MX for PC and Mac,551.908,183.96933333333334,3,0
Logitech Wireless Gaming Headset G930,1983.8760000000002,396.77520000000004,5,0
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,193.45499999999998,2,0
Logitech Wireless Headset h800,2799.72,466.61999999999995,6,0
Logitech Wireless Marathon Mouse M705,1409.718,176.21475,8,0
Logitech Wireless Performance Mouse MX for PC and Mac,1799.82,257.1171428571428,7,0
Logitech Wireless Touch Keyboard K400,364.854,121.618,3,0
Logitech diNovo Edge Keyboard,7399.704,1479.9407999999999,5,2
Logitech Gaming G510s - Keyboard,2362.7219999999998,295.34024999999997,8,0
Logitech Illuminated - Keyboard,1139.81,189.96833333333333,6,0
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,34.64933333333333,6,0
Logitech MX Performance Wireless Mouse,749.932,124.98866666666667,6,0
Logitech P710e Mobile Speakerphone,10196.604,1132.956,9,2
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3743.7920000000004,748.7584,5,0
"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,191.52,2,0
Logitech Z-906 Speaker sys - home theater - 5.1-CH,5609.83,1402.4575,4,2
Longer-Life Soft White Bulbs,106.568,11.84088888888889,9,0
Loose Memo Sheets,18.25,9.125,2,0
Lumber Crayons,171.39,28.564999999999998,6,0
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,93.88600000000001,3,0
Luxo Adjustable Task Clamp Lamp,1545.816,386.454,4,0
Luxo Economy Swing Arm Lamp,338.98,67.796,5,0
Luxo Professional Combination Clamp-On Lamps,818.4,204.6,4,0
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.056,772.2112,5,0
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,317.2305,4,0
Macally Suction Cup Mount,279.63,69.9075,4,0
Magna Visual Magnetic Picture Hangers,84.83200000000001,14.138666666666667,6,0
Magnifier Swing Arm Lamp,251.76000000000002,50.352000000000004,5,0
Manco Dry-Lighter Erasable Highlighter,88.16,12.594285714285714,7,0
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,31.293,4,0
Martin Yale Chadless Opener Electric Letter Opener,16656.2,2776.0333333333333,6,2
Martin-Yale Premier Letter Opener,236.99200000000002,33.856,7,0
"Master Big Foot Doorstop, Beige",152.064,25.343999999999998,6,0
"Master Caster Door Stop, Brown",176.784,19.642666666666667,9,0
"Master Caster Door Stop, Gray",47.752,11.938,4,0
"Master Caster Door Stop, Large Brown",59.696,19.898666666666667,3,0
"Master Caster Door Stop, Large Neon Orange",154.336,22.048000000000002,7,0
"Master Giant Foot Doorstop, Safety Yellow",83.49,27.83,3,0
Maxell 4.7GB DVD+R 5/Pack,11.682,2.3364000000000003,5,0
Maxell 4.7GB DVD+RW 3/Pack,264.438,66.1095,4,0
Maxell 4.7GB DVD-R,1231.692,111.972,11,0
Maxell 4.7GB DVD-R 5/Pack,19.008,3.8015999999999996,5,0
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,36.638999999999996,4,0
"Maxell 74 Minute CD-R Spindle, 50/Pack",230.67,57.6675,4,0
"Maxell 74 Minute CDR, 10/Pack",232.764,46.552800000000005,5,0
Maxell CD-R Discs,15.76,5.253333333333333,3,0
Maxell DVD-RAM Discs,296.64,98.88,3,0
"Maxell Pro 80 Minute CD-R, 10/Pack",220.248,73.416,3,0
Maxell LTO Ultrium - 800 GB,1002.0419999999999,143.14885714285714,7,0
Maxell iVDR EX 500GB Cartridge,2755.4,1377.7,2,0
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.474000000000004,18.158,3,0
Mediabridge Sport Armband iPhone 5s,257.742,36.82028571428572,7,0
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",76.836,25.612,3,0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,74.756,5,0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",472.86,118.215,4,0
Memorex Froggy Flash Drive 4 GB,136.276,27.255200000000002,5,0
Memorex Froggy Flash Drive 8 GB,411.8,58.82857142857143,7,0
Memorex Micro Travel Drive 16 GB,556.452,79.49314285714286,7,0
Memorex Micro Travel Drive 32 GB,379.70399999999995,75.9408,5,0
Memorex Micro Travel Drive 4 GB,103.88,34.626666666666665,3,0
Memorex Micro Travel Drive 8 GB,299.0,37.375,8,0
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,495.07,99.014,5,0
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,140.0,2,0
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,13.616,1,0
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,507.36,101.47200000000001,5,0
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,38.9088,5,0
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,23.842,5,0
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,25.68,2,0
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,25.357333333333333,6,0
"Metal Folding Chairs, Beige, 4/Carton",685.588,137.11759999999998,5,0
Micro Innovations USB RF Wireless Keyboard with Mouse,440.0,73.33333333333333,6,0
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,53.982,2,0
Micropad Numeric Keypads,291.85400000000004,72.96350000000001,4,0
Microsoft Arc Touch Mouse,359.70000000000005,179.85000000000002,2,0
Microsoft Natural Ergonomic Keyboard 4000,557.814,111.5628,5,0
Microsoft Natural Keyboard Elite,1497.0,374.25,4,0
Microsoft Sculpt Comfort Mouse,1414.23,157.13666666666666,9,0
Microsoft Wireless Mobile Mouse 4000,591.852,147.963,4,0
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",1465.7440000000001,293.14880000000005,5,0
Mitel 5320 IP Phone VoIP phone,2116.688,529.172,4,0
Mitel MiVoice 5330e IP Phone,7699.72,855.5244444444445,9,2
Mobile Personal File Cube,449.664,89.9328,5,0
Model L Table or Wall-Mount Pencil Sharpener,402.976,80.5952,5,0
Mophie Juice Pack Helium for iPhone,1583.8020000000001,263.96700000000004,6,0
Motorla HX550 Universal Bluetooth Headset,419.23,104.8075,4,0
Motorola Droid Maxx,2609.826,652.4565,4,0
Motorola HK250 Universal Bluetooth Headset,832.238,92.4708888888889,9,0
Motorola L703CM,4211.73,701.9549999999999,6,0
Motorola L804,607.068,101.178,6,0
Motorola Moto X,1631.952,815.976,2,0
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.45599999999996,73.6912,5,0
Multicolor Computer Printout Paper,1887.3,377.46,5,0
Multimedia Mailers,325.86,325.86,1,0
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.8360000000002,524.7672,5,0
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,1890.0,270.0,7,0
NETGEAR RangeMax WNR1000 Wireless Router,59.976,59.976,1,0
"Neat Ideas Personal Hanging Folder Files, Black",276.658,39.52257142857143,7,0
NeatDesk Desktop Scanner & Digital Filing System,479.988,479.988,1,0
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.184000000000005,8.530666666666667,6,0
Newell 307,19.292,6.430666666666667,3,0
Newell 308,8.4,4.2,2,0
Newell 309,196.35000000000002,39.27,5,0
Newell 31,94.99000000000001,18.998,5,0
Newell 310,38.72,5.531428571428571,7,0
Newell 311,61.438,7.67975,8,0
Newell 312,234.768,21.342545454545455,11,0
Newell 313,28.208,9.402666666666667,3,0
Newell 314,118.296,16.899428571428572,7,0
Newell 315,145.912,24.31866666666667,6,0
Newell 316,46.944,23.472,2,0
Newell 317,79.96799999999999,11.423999999999998,7,0
Newell 318,61.716,12.3432,5,0
Newell 319,511.872,63.984,8,0
Newell 32,47.232,7.872,6,0
Newell 320,81.32,11.617142857142856,7,0
Newell 321,65.6,16.4,4,0
Newell 322,30.576,5.096,6,0
